genre1,year,obs,profit_sum,profit_mean
Crime,2015,5.0,94.2304446597714,14.871740776628565
Crime,2016,0.0,-0.9753934007547508,-0.9753934007547508
Crime,2018,-0.95,-0.7603377150751529,3.793245698496942
Documentary,2002,-0.75,-0.9904067303717442,-0.9616269214869767
Documentary,2004,-0.19999999999999996,0.34284196588220306,0.6785524573527539
Documentary,2006,0.0,-0.5131551394255456,-0.5131551394255456
Documentary,2007,1.5,-26.72021782329254,-11.288087129317015
Documentary,2009,-0.8888888888888888,-1.015995795190804,-1.1439621567172367
Documentary,2010,1.0,-1.4083242455524854,-1.2041621227762427
Documentary,2011,-0.5,-0.8003585568748233,-0.6007171137496465
Documentary,2012,1.0,-21.139316268323157,-11.069658134161578
Drama,2001,-0.18181818181818177,-0.4977865906088137,-0.3861836107441057
